state,party,year
Massachusetts,0.0,1919
Minnesota,0.0,1915
Minnesota,0.0,1916
Minnesota,0.0,1917
Minnesota,0.0,1918
Minnesota,0.0,1919
Minnesota,0.0,1920
Minnesota,0.0,1921
Kentucky,1.0,1915
Kentucky,1.0,1916
Kentucky,1.0,1917
Kentucky,1.0,1918
Kentucky,1.0,1919
Georgia,1.0,1915
Georgia,1.0,1916
Georgia,1.0,1917
South Carolina,1.0,1915
South Carolina,1.0,1916
South Carolina,1.0,1917
South Carolina,1.0,1918
South Carolina,1.0,1919
Texas,1.0,1915
Texas,1.0,1916
Texas,1.0,1917
Alabama,1.0,1915
Alabama,1.0,1916
Alabama,1.0,1917
Alabama,1.0,1918
Alabama,1.0,1919
Tennessee,1.0,1915
Tennessee,1.0,1916
Tennessee,1.0,1917
Tennessee,1.0,1918
Tennessee,1.0,1919
Pennsylvania,0.0,1915
Pennsylvania,0.0,1916
Pennsylvania,0.0,1917
Pennsylvania,0.0,1918
Pennsylvania,0.0,1919
South Carolina,1.0,1915
Colorado,0.0,1915
Colorado,0.0,1916
Colorado,0.0,1917
Oregon,0.0,1915
Oregon,0.0,1916
Oregon,0.0,1917
Oregon,0.0,1918
Oregon,0.0,1919
Kansas,0.0,1915
Kansas,0.0,1916
Kansas,0.0,1917
Kansas,0.0,1918
Kansas,0.0,1919
Oklahoma,1.0,1915
Oklahoma,1.0,1916
Oklahoma,1.0,1917
Oklahoma,1.0,1918
Oklahoma,1.0,1919
Ohio,0.0,1915
Ohio,0.0,1916
Ohio,0.0,1917
Vermont,0.0,1915
Vermont,0.0,1916
Vermont,0.0,1917
Maine,1.0,1915
Maine,1.0,1916
Maine,1.0,1917
Connecticut,0.0,1915
Connecticut,0.0,1916
Connecticut,0.0,1917
Connecticut,0.0,1918
Connecticut,0.0,1919
Connecticut,0.0,1920
Connecticut,0.0,1921
Rhode Island,0.0,1915
Rhode Island,0.0,1916
Rhode Island,0.0,1917
Rhode Island,0.0,1918
Rhode Island,0.0,1919
Rhode Island,0.0,1920
Rhode Island,0.0,1921
Minnesota,1.0,1915
Nevada,1.0,1915
Nevada,1.0,1916
Nevada,1.0,1917
Nevada,1.0,1918
Nevada,1.0,1919
Nevada,1.0,1920
Nevada,1.0,1921
Nevada,1.0,1922
Nevada,1.0,1923
Idaho,1.0,1915
Idaho,1.0,1916
Idaho,1.0,1917
Idaho,1.0,1918
Idaho,1.0,1919
Wyoming,1.0,1915
Wyoming,1.0,1916
Wyoming,1.0,1917
Wisconsin,0.0,1915
Wisconsin,0.0,1916
Wisconsin,0.0,1917
Wisconsin,0.0,1918
Wisconsin,0.0,1919
Wisconsin,0.0,1920
Wisconsin,0.0,1921
New Hampshire,0.0,1915
New Hampshire,0.0,1916
New Hampshire,0.0,1917
New York,0.0,1915
New York,0.0,1916
New York,0.0,1917
New York,0.0,1918
New York,0.0,1919
Virginia,1.0,1914
Virginia,1.0,1915
Virginia,1.0,1916
Virginia,1.0,1917
Virginia,1.0,1918
New Jersey,1.0,1914
New Jersey,1.0,1915
New Jersey,1.0,1916
New Jersey,1.0,1917
New Jersey,1.0,1913
Massachusetts,1.0,1914
Massachusetts,1.0,1915
Massachusetts,1.0,1916
New Jersey,1.0,1913
New Jersey,1.0,1914
New York,1.0,1913
New York,1.0,1914
New York,1.0,1915
Arkansas,1.0,1913
Arkansas,1.0,1914
Arkansas,1.0,1915
Arkansas,1.0,1916
Arkansas,1.0,1917
Georgia,1.0,1913
Georgia,1.0,1914
Georgia,1.0,1915
Georgia,1.0,1911
Georgia,1.0,1912
Arkansas,1.0,1913
West Virginia,0.0,1913
West Virginia,0.0,1914
West Virginia,0.0,1915
West Virginia,0.0,1916
West Virginia,0.0,1917
Illinois,1.0,1913
Illinois,1.0,1914
Illinois,1.0,1915
Illinois,1.0,1916
Illinois,1.0,1917
Delaware,0.0,1913
Delaware,0.0,1914
Delaware,0.0,1915
Delaware,0.0,1916
Delaware,0.0,1917
Arkansas,1.0,1913
Iowa,0.0,1913
Iowa,0.0,1914
Iowa,0.0,1915
Iowa,0.0,1916
Iowa,0.0,1917
North Carolina,1.0,1913
North Carolina,1.0,1914
North Carolina,1.0,1915
North Carolina,1.0,1916
North Carolina,1.0,1917
Colorado,1.0,1913
Colorado,1.0,1914
Colorado,1.0,1915
Kansas,1.0,1913
Kansas,1.0,1914
Kansas,1.0,1915
Indiana,1.0,1913
Indiana,1.0,1914
Indiana,1.0,1915
Indiana,1.0,1916
Indiana,1.0,1917
Missouri,1.0,1913
Missouri,1.0,1914
Missouri,1.0,1915
Missouri,1.0,1916
Missouri,1.0,1917
Washington,1.0,1913
Washington,1.0,1914
Washington,1.0,1915
Washington,1.0,1916
Washington,1.0,1917
Washington,1.0,1918
Washington,1.0,1919
Nebraska,1.0,1913
Nebraska,1.0,1914
Nebraska,1.0,1915
Nebraska,1.0,1916
Nebraska,1.0,1917
North Dakota,0.0,1913
North Dakota,0.0,1914
North Dakota,0.0,1915
North Dakota,0.0,1916
North Dakota,0.0,1917
Florida,1.0,1913
Florida,1.0,1914
Florida,1.0,1915
Florida,1.0,1916
Florida,1.0,1917
South Dakota,0.0,1913
South Dakota,0.0,1914
South Dakota,0.0,1915
South Dakota,0.0,1916
South Dakota,0.0,1917
Montana,1.0,1913
Montana,1.0,1914
Montana,1.0,1915
Montana,1.0,1916
Montana,1.0,1917
Montana,1.0,1918
Montana,1.0,1919
Montana,1.0,1920
Montana,1.0,1921
Idaho,0.0,1913
Idaho,0.0,1914
Idaho,0.0,1915
New Hampshire,1.0,1913
New Hampshire,1.0,1914
New Hampshire,1.0,1915
Michigan,1.0,1913
Michigan,1.0,1914
Michigan,1.0,1915
Michigan,1.0,1916
Michigan,1.0,1917
Maine,0.0,1913
Maine,0.0,1914
Maine,0.0,1915
New York,1.0,1913
Vermont,0.0,1912
Vermont,0.0,1913
Vermont,0.0,1914
Vermont,0.0,1915
Louisiana,1.0,1912
Louisiana,1.0,1913
Louisiana,1.0,1914
Louisiana,1.0,1915
Louisiana,1.0,1916
Mississippi,1.0,1912
Mississippi,1.0,1913
Mississippi,1.0,1914
Mississippi,1.0,1915
Mississippi,1.0,1916
Maryland,0.0,1912
Maryland,0.0,1913
Maryland,0.0,1914
Maryland,0.0,1915
Maryland,0.0,1916
New Mexico,1.0,1912
New Mexico,1.0,1913
New Mexico,1.0,1914
New Mexico,1.0,1915
New Mexico,1.0,1916
New Mexico,1.0,1917
Kentucky,1.0,1911
Kentucky,1.0,1912
Kentucky,1.0,1913
Kentucky,1.0,1914
Kentucky,1.0,1915
Kentucky,1.0,1875
Kentucky,1.0,1876
Kentucky,1.0,1877
Kentucky,1.0,1878
Kentucky,1.0,1879
Tennessee,0.0,1911
Tennessee,0.0,1912
Tennessee,0.0,1913
Tennessee,0.0,1914
Tennessee,0.0,1915
Pennsylvania,0.0,1911
Pennsylvania,0.0,1912
Pennsylvania,0.0,1913
Pennsylvania,0.0,1914
Pennsylvania,0.0,1915
New Jersey,1.0,1911
New Jersey,1.0,1912
New Jersey,1.0,1913
South Carolina,1.0,1911
South Carolina,1.0,1912
South Carolina,1.0,1913
South Carolina,1.0,1914
South Carolina,1.0,1915
Texas,1.0,1911
Texas,1.0,1912
Texas,1.0,1913
Texas,1.0,1914
Texas,1.0,1915
Alabama,1.0,1911
Alabama,1.0,1912
Alabama,1.0,1913
Alabama,1.0,1914
Alabama,1.0,1915
Oregon,1.0,1911
Oregon,1.0,1912
Oregon,1.0,1913
Oregon,1.0,1914
Oregon,1.0,1915
Oklahoma,1.0,1911
Oklahoma,1.0,1912
Oklahoma,1.0,1913
Oklahoma,1.0,1914
Oklahoma,1.0,1915
New Hampshire,0.0,1911
New Hampshire,0.0,1912
New Hampshire,0.0,1913
Nebraska,0.0,1911
Nebraska,0.0,1912
Nebraska,0.0,1913
Massachusetts,1.0,1911
Massachusetts,1.0,1912
Massachusetts,1.0,1913
Massachusetts,1.0,1914
Connecticut,1.0,1911
Connecticut,1.0,1912
Connecticut,1.0,1913
Connecticut,1.0,1914
Connecticut,1.0,1915
Maine,1.0,1911
Maine,1.0,1912
Maine,1.0,1913
Wisconsin,0.0,1911
Wisconsin,0.0,1912
Wisconsin,0.0,1913
Wisconsin,0.0,1914
Wisconsin,0.0,1915
Michigan,0.0,1911
Michigan,0.0,1912
Michigan,0.0,1913
Nevada,0.0,1911
Nevada,0.0,1912
Nevada,0.0,1913
Nevada,0.0,1914
Nevada,0.0,1915
Idaho,1.0,1911
Idaho,1.0,1912
Idaho,1.0,1913
Wyoming,1.0,1911
Wyoming,1.0,1912
Wyoming,1.0,1913
Wyoming,1.0,1914
Wyoming,1.0,1915
New York,1.0,1911
New York,1.0,1912
New York,1.0,1913
New York,0.0,1910
New York,0.0,1911
Vermont,0.0,1910
Vermont,0.0,1911
Vermont,0.0,1912
Oregon,0.0,1910
Oregon,0.0,1911
Virginia,1.0,1910
Virginia,1.0,1911
Virginia,1.0,1912
Virginia,1.0,1913
Virginia,1.0,1914
Minnesota,0.0,1909
Minnesota,0.0,1910
Minnesota,0.0,1911
Minnesota,0.0,1912
Minnesota,0.0,1913
Minnesota,0.0,1914
Minnesota,0.0,1915
Georgia,1.0,1909
Georgia,1.0,1910
Georgia,1.0,1911
Connecticut,0.0,1909
Connecticut,0.0,1910
Connecticut,0.0,1911
Washington,0.0,1909
Washington,0.0,1910
Washington,0.0,1911
Washington,0.0,1912
Washington,0.0,1913
West Virginia,0.0,1909
West Virginia,0.0,1910
West Virginia,0.0,1911
West Virginia,0.0,1912
West Virginia,0.0,1913
Oregon,0.0,1909
Oregon,0.0,1910
Delaware,0.0,1909
Delaware,0.0,1910
Delaware,0.0,1911
Delaware,0.0,1912
Delaware,0.0,1913
Arkansas,1.0,1909
Arkansas,1.0,1910
Arkansas,1.0,1911
Arkansas,1.0,1912
Arkansas,1.0,1913
Iowa,0.0,1909
Iowa,0.0,1910
Iowa,0.0,1911
Iowa,0.0,1912
Iowa,0.0,1913
North Carolina,1.0,1909
North Carolina,1.0,1910
North Carolina,1.0,1911
North Carolina,1.0,1912
North Carolina,1.0,1913
Kansas,0.0,1909
Kansas,0.0,1910
Kansas,0.0,1911
Kansas,0.0,1912
Kansas,0.0,1913
Indiana,1.0,1909
Indiana,1.0,1910
Indiana,1.0,1911
Indiana,1.0,1912
Indiana,1.0,1913
Ohio,1.0,1909
Ohio,1.0,1910
Ohio,1.0,1911
Ohio,1.0,1912
Ohio,1.0,1913
Missouri,0.0,1909
Missouri,0.0,1910
Missouri,0.0,1911
Missouri,0.0,1912
Missouri,0.0,1913
New Hampshire,0.0,1909
New Hampshire,0.0,1910
New Hampshire,0.0,1911
Nebraska,1.0,1909
Nebraska,1.0,1910
Nebraska,1.0,1911
Massachusetts,0.0,1909
Massachusetts,0.0,1910
Massachusetts,0.0,1911
Maine,0.0,1909
Maine,0.0,1910
Maine,0.0,1911
Florida,1.0,1909
Florida,1.0,1910
Florida,1.0,1911
Florida,1.0,1912
Florida,1.0,1913
South Dakota,0.0,1909
South Dakota,0.0,1910
South Dakota,0.0,1911
South Dakota,0.0,1912
South Dakota,0.0,1913
Connecticut,0.0,1909
Utah,0.0,1909
Utah,0.0,1910
Utah,0.0,1911
Utah,0.0,1912
Utah,0.0,1913
Utah,0.0,1914
Utah,0.0,1915
Utah,0.0,1916
Utah,0.0,1917
Idaho,0.0,1909
Idaho,0.0,1910
Idaho,0.0,1911
Iowa,0.0,1908
Iowa,0.0,1909
Vermont,0.0,1908
Vermont,0.0,1909
Vermont,0.0,1910
Nevada,1.0,1908
Nevada,1.0,1909
Nevada,1.0,1910
Nevada,1.0,1911
Louisiana,1.0,1908
Louisiana,1.0,1909
Louisiana,1.0,1910
Louisiana,1.0,1911
Louisiana,1.0,1912
Montana,1.0,1908
Montana,1.0,1909
Montana,1.0,1910
Montana,1.0,1911
Montana,1.0,1912
Montana,1.0,1913
New Jersey,0.0,1908
New Jersey,0.0,1909
New Jersey,0.0,1910
New Jersey,0.0,1911
Mississippi,1.0,1908
Mississippi,1.0,1909
Mississippi,1.0,1910
Mississippi,1.0,1911
Mississippi,1.0,1912
Maryland,1.0,1908
Maryland,1.0,1909
Maryland,1.0,1910
Maryland,1.0,1911
Maryland,1.0,1912
Kentucky,0.0,1907
Kentucky,0.0,1908
Kentucky,0.0,1909
Kentucky,0.0,1910
Kentucky,0.0,1911
Oklahoma,1.0,1907
Oklahoma,1.0,1908
Oklahoma,1.0,1909
Oklahoma,1.0,1910
Oklahoma,1.0,1911
Georgia,1.0,1907
Georgia,1.0,1908
Georgia,1.0,1909
Arkansas,1.0,1907
Arkansas,1.0,1908
Arkansas,1.0,1909
Arkansas,1.0,1907
Arkansas,1.0,1907
Tennessee,1.0,1907
Tennessee,1.0,1908
Tennessee,1.0,1909
Tennessee,1.0,1910
Tennessee,1.0,1911
Pennsylvania,0.0,1907
Pennsylvania,0.0,1908
Pennsylvania,0.0,1909
Pennsylvania,0.0,1910
Pennsylvania,0.0,1911
South Carolina,1.0,1907
South Carolina,1.0,1908
South Carolina,1.0,1909
South Carolina,1.0,1910
South Carolina,1.0,1911
Texas,1.0,1907
Texas,1.0,1908
Texas,1.0,1909
Texas,1.0,1910
Texas,1.0,1911
Alabama,1.0,1907
Alabama,1.0,1908
Alabama,1.0,1909
Alabama,1.0,1910
Alabama,1.0,1911
California,0.0,1907
California,0.0,1908
California,0.0,1909
California,0.0,1910
California,0.0,1911
North Dakota,1.0,1907
North Dakota,1.0,1908
North Dakota,1.0,1909
North Dakota,1.0,1910
North Dakota,1.0,1911
North Dakota,1.0,1912
North Dakota,1.0,1913
Connecticut,0.0,1907
Connecticut,0.0,1908
Connecticut,0.0,1909
Colorado,0.0,1907
Colorado,0.0,1908
Colorado,0.0,1909
South Dakota,0.0,1907
South Dakota,0.0,1908
South Dakota,0.0,1909
New Hampshire,0.0,1907
New Hampshire,0.0,1908
New Hampshire,0.0,1909
Nebraska,0.0,1907
Nebraska,0.0,1908
Nebraska,0.0,1909
Rhode Island,1.0,1907
Rhode Island,1.0,1908
Rhode Island,1.0,1909
New York,0.0,1907
New York,0.0,1908
New York,0.0,1909
New York,0.0,1910
Vermont,0.0,1906
Vermont,0.0,1907
Vermont,0.0,1908
Virginia,1.0,1906
Virginia,1.0,1907
Virginia,1.0,1908
Virginia,1.0,1909
Virginia,1.0,1910
Ohio,0.0,1906
Ohio,0.0,1907
Ohio,0.0,1908
Ohio,0.0,1909
Ohio,1.0,1906
Massachusetts,0.0,1906
Massachusetts,0.0,1907
Massachusetts,0.0,1908
Massachusetts,0.0,1909
Wisconsin,0.0,1906
Wisconsin,0.0,1907
Wisconsin,0.0,1908
Wisconsin,0.0,1909
Wisconsin,0.0,1910
Wisconsin,0.0,1911
Tennessee,1.0,1905
Tennessee,1.0,1906
Tennessee,1.0,1907
Colorado,0.0,1905
Colorado,0.0,1906
Colorado,0.0,1907
Colorado,0.0,1905
Colorado,0.0,1903
Colorado,0.0,1904
Colorado,0.0,1905
Alabama,1.0,1905
Alabama,1.0,1906
Alabama,1.0,1907
Alabama,1.0,1901
Alabama,1.0,1902
Alabama,1.0,1903
Alabama,1.0,1904
West Virginia,0.0,1905
West Virginia,0.0,1906
West Virginia,0.0,1907
West Virginia,0.0,1908
West Virginia,0.0,1909
New Jersey,0.0,1905
New Jersey,0.0,1906
New Jersey,0.0,1907
New Jersey,0.0,1908
Delaware,0.0,1905
Delaware,0.0,1906
Delaware,0.0,1907
Delaware,0.0,1908
Delaware,0.0,1909
North Carolina,1.0,1905
North Carolina,1.0,1906
North Carolina,1.0,1907
North Carolina,1.0,1908
North Carolina,1.0,1909
Colorado,1.0,1905
Colorado,1.0,1897
Colorado,1.0,1898
Colorado,1.0,1899
Colorado,1.0,1887
Colorado,1.0,1888
Colorado,1.0,1889
Washington,0.0,1905
Washington,0.0,1906
Washington,0.0,1907
Washington,0.0,1908
Washington,0.0,1909
Illinois,0.0,1905
Illinois,0.0,1906
Illinois,0.0,1907
Illinois,0.0,1908
Illinois,0.0,1909
Illinois,0.0,1910
Illinois,0.0,1911
Illinois,0.0,1912
Illinois,0.0,1913
Indiana,0.0,1905
Indiana,0.0,1906
Indiana,0.0,1907
Indiana,0.0,1908
Indiana,0.0,1909
Missouri,1.0,1905
Missouri,1.0,1906
Missouri,1.0,1907
Missouri,1.0,1908
Missouri,1.0,1909
Kansas,0.0,1905
Kansas,0.0,1906
Kansas,0.0,1907
Kansas,0.0,1908
Kansas,0.0,1909
New Hampshire,0.0,1905
New Hampshire,0.0,1906
New Hampshire,0.0,1907
Massachusetts,1.0,1905
Massachusetts,1.0,1906
North Dakota,0.0,1905
North Dakota,0.0,1906
North Dakota,0.0,1907
Maine,0.0,1905
Maine,0.0,1906
Maine,0.0,1907
Maine,0.0,1908
Maine,0.0,1909
Minnesota,1.0,1905
Minnesota,1.0,1906
Minnesota,1.0,1907
Minnesota,1.0,1908
Minnesota,1.0,1909
Connecticut,0.0,1905
Connecticut,0.0,1906
Connecticut,0.0,1907
Rhode Island,0.0,1905
Rhode Island,0.0,1906
Rhode Island,0.0,1907
Florida,1.0,1905
Florida,1.0,1906
Florida,1.0,1907
Florida,1.0,1908
Florida,1.0,1909
South Dakota,0.0,1905
South Dakota,0.0,1906
South Dakota,0.0,1907
Idaho,0.0,1905
Idaho,0.0,1906
Idaho,0.0,1907
Idaho,0.0,1908
Idaho,0.0,1909
Utah,0.0,1905
Utah,0.0,1906
Utah,0.0,1907
Utah,0.0,1908
Utah,0.0,1909
Michigan,0.0,1905
Michigan,0.0,1906
Michigan,0.0,1907
Michigan,0.0,1908
Michigan,0.0,1909
Michigan,0.0,1910
Michigan,0.0,1911
New York,0.0,1905
New York,0.0,1906
New York,0.0,1907
Vermont,0.0,1904
Vermont,0.0,1905
Vermont,0.0,1906
Louisiana,1.0,1904
Louisiana,1.0,1905
Louisiana,1.0,1906
Louisiana,1.0,1907
Louisiana,1.0,1908
Alabama,1.0,1904
Alabama,1.0,1905
Mississippi,1.0,1904
Mississippi,1.0,1905
Mississippi,1.0,1906
Mississippi,1.0,1907
Mississippi,1.0,1908
Maryland,1.0,1904
Maryland,1.0,1905
Maryland,1.0,1906
Maryland,1.0,1907
Maryland,1.0,1908
Ohio,0.0,1904
Ohio,0.0,1905
Ohio,0.0,1906
Wyoming,0.0,1903
Wyoming,0.0,1904
Wyoming,0.0,1905
Pennsylvania,0.0,1903
Pennsylvania,0.0,1904
Pennsylvania,0.0,1905
Pennsylvania,0.0,1906
Pennsylvania,0.0,1907
South Carolina,1.0,1903
South Carolina,1.0,1904
South Carolina,1.0,1905
South Carolina,1.0,1906
South Carolina,1.0,1907
Texas,1.0,1903
Texas,1.0,1904
Texas,1.0,1905
Texas,1.0,1906
Texas,1.0,1907
Tennessee,1.0,1903
Tennessee,1.0,1904
Tennessee,1.0,1905
Oregon,1.0,1903
Oregon,1.0,1904
Oregon,1.0,1905
Oregon,1.0,1906
Oregon,1.0,1907
Oregon,1.0,1908
Oregon,1.0,1909
Kansas,0.0,1903
Kansas,0.0,1904
Kansas,0.0,1905
Nebraska,0.0,1903
Nebraska,0.0,1904
Nebraska,0.0,1905
Nebraska,0.0,1906
Nebraska,0.0,1907
Massachusetts,0.0,1903
Massachusetts,0.0,1904
Massachusetts,0.0,1905
Connecticut,0.0,1903
Connecticut,0.0,1904
Connecticut,0.0,1905
Idaho,0.0,1903
Idaho,0.0,1904
Idaho,0.0,1905
Rhode Island,1.0,1903
Rhode Island,1.0,1904
Rhode Island,1.0,1905
New Hampshire,0.0,1903
New Hampshire,0.0,1904
New Hampshire,0.0,1905
Georgia,1.0,1902
Georgia,1.0,1903
Georgia,1.0,1904
Georgia,1.0,1905
Georgia,1.0,1906
Georgia,1.0,1907
Vermont,0.0,1902
Vermont,0.0,1903
Vermont,0.0,1904
New Jersey,0.0,1902
New Jersey,0.0,1903
New Jersey,0.0,1904
New Jersey,0.0,1905
Iowa,0.0,1902
Iowa,0.0,1903
Iowa,0.0,1904
Iowa,0.0,1905
Iowa,0.0,1906
Iowa,0.0,1907
Iowa,0.0,1908
Virginia,1.0,1902
Virginia,1.0,1903
Virginia,1.0,1904
Virginia,1.0,1905
Virginia,1.0,1906
Washington,0.0,1901
Washington,0.0,1902
Washington,0.0,1903
Washington,0.0,1904
Washington,0.0,1905
Rhode Island,0.0,1901
Rhode Island,0.0,1902
Rhode Island,0.0,1903
Nebraska,0.0,1901
Nebraska,0.0,1902
Nebraska,0.0,1903
West Virginia,0.0,1901
West Virginia,0.0,1902
West Virginia,0.0,1903
West Virginia,0.0,1904
West Virginia,0.0,1905
Arkansas,1.0,1901
Arkansas,1.0,1902
Arkansas,1.0,1903
Arkansas,1.0,1904
Arkansas,1.0,1905
Arkansas,1.0,1906
Arkansas,1.0,1907
North Carolina,1.0,1901
North Carolina,1.0,1902
North Carolina,1.0,1903
North Carolina,1.0,1904
North Carolina,1.0,1905
Delaware,0.0,1901
Delaware,0.0,1902
Delaware,0.0,1903
Delaware,0.0,1904
Delaware,0.0,1905
Indiana,0.0,1901
Indiana,0.0,1902
Indiana,0.0,1903
Indiana,0.0,1904
Indiana,0.0,1905
Missouri,1.0,1901
Missouri,1.0,1902
Missouri,1.0,1903
Missouri,1.0,1904
Missouri,1.0,1905
Illinois,0.0,1901
Illinois,0.0,1902
Illinois,0.0,1903
Illinois,0.0,1904
Illinois,0.0,1905
North Dakota,0.0,1901
North Dakota,0.0,1902
North Dakota,0.0,1903
North Dakota,0.0,1904
North Dakota,0.0,1905
Connecticut,0.0,1901
Connecticut,0.0,1902
Connecticut,0.0,1903
Florida,1.0,1901
Florida,1.0,1902
Florida,1.0,1903
Florida,1.0,1904
Florida,1.0,1905
Colorado,1.0,1901
Colorado,1.0,1902
Colorado,1.0,1903
South Dakota,0.0,1901
South Dakota,0.0,1902
South Dakota,0.0,1903
South Dakota,0.0,1904
South Dakota,0.0,1905
Idaho,1.0,1901
Idaho,1.0,1902
Idaho,1.0,1903
Wisconsin,0.0,1901
Wisconsin,0.0,1902
Wisconsin,0.0,1903
Wisconsin,0.0,1904
Wisconsin,0.0,1905
Wisconsin,0.0,1906
Minnesota,0.0,1901
Minnesota,0.0,1902
Minnesota,0.0,1903
Minnesota,0.0,1904
Minnesota,0.0,1905
Montana,1.0,1901
Montana,1.0,1902
Montana,1.0,1903
Montana,1.0,1904
Montana,1.0,1905
Montana,1.0,1906
Montana,1.0,1907
Montana,1.0,1908
Montana,1.0,1889
Montana,1.0,1890
Montana,1.0,1891
Montana,1.0,1892
Montana,1.0,1893
New Hampshire,0.0,1901
New Hampshire,0.0,1902
New Hampshire,0.0,1903
Nebraska,0.0,1901
Maine,0.0,1901
Maine,0.0,1902
Maine,0.0,1903
Maine,0.0,1904
Maine,0.0,1905
Michigan,0.0,1901
Michigan,0.0,1902
Michigan,0.0,1903
Michigan,0.0,1904
Michigan,0.0,1905
New York,0.0,1901
New York,0.0,1902
New York,0.0,1903
New York,0.0,1904
New York,0.0,1905
Alabama,1.0,1900
Alabama,1.0,1901
Vermont,0.0,1900
Vermont,0.0,1901
Vermont,0.0,1902
Rhode Island,0.0,1900
Rhode Island,0.0,1901
Louisiana,1.0,1900
Louisiana,1.0,1901
Louisiana,1.0,1902
Louisiana,1.0,1903
Louisiana,1.0,1904
Kentucky,1.0,1900
Kentucky,1.0,1901
Kentucky,1.0,1902
Kentucky,1.0,1903
Kentucky,1.0,1904
Kentucky,1.0,1905
Kentucky,1.0,1906
Kentucky,1.0,1907
Kentucky,1.0,1900
Mississippi,1.0,1900
Mississippi,1.0,1901
Mississippi,1.0,1902
Mississippi,1.0,1903
Mississippi,1.0,1904
Maryland,1.0,1900
Maryland,1.0,1901
Maryland,1.0,1902
Maryland,1.0,1903
Maryland,1.0,1904
Ohio,0.0,1900
Ohio,0.0,1901
Ohio,0.0,1902
Ohio,0.0,1903
Ohio,0.0,1904
Massachusetts,0.0,1900
Massachusetts,0.0,1901
Massachusetts,0.0,1902
Massachusetts,0.0,1903
Kentucky,0.0,1899
Kentucky,0.0,1900
South Carolina,1.0,1899
South Carolina,1.0,1900
South Carolina,1.0,1901
South Carolina,1.0,1902
South Carolina,1.0,1903
Pennsylvania,0.0,1899
Pennsylvania,0.0,1900
Pennsylvania,0.0,1901
Pennsylvania,0.0,1902
Pennsylvania,0.0,1903
New Jersey,0.0,1899
New Jersey,0.0,1900
New Jersey,0.0,1901
New Jersey,0.0,1902
New Jersey,0.0,1898
Texas,1.0,1899
Texas,1.0,1900
Texas,1.0,1901
Texas,1.0,1902
Texas,1.0,1903
Tennessee,1.0,1899
Tennessee,1.0,1900
Tennessee,1.0,1901
Tennessee,1.0,1902
Tennessee,1.0,1903
Colorado,1.0,1899
Colorado,1.0,1900
Colorado,1.0,1901
Kansas,0.0,1899
Kansas,0.0,1900
Kansas,0.0,1901
Kansas,0.0,1902
Kansas,0.0,1903
Oregon,0.0,1899
Oregon,0.0,1900
Oregon,0.0,1901
Oregon,0.0,1902
Oregon,0.0,1903
New Hampshire,0.0,1899
New Hampshire,0.0,1900
New Hampshire,0.0,1901
California,0.0,1899
California,0.0,1900
California,0.0,1901
California,0.0,1902
California,0.0,1903
Connecticut,0.0,1899
Connecticut,0.0,1900
Connecticut,0.0,1901
North Dakota,0.0,1899
North Dakota,0.0,1900
North Dakota,0.0,1901
Minnesota,1.0,1899
Minnesota,1.0,1900
Minnesota,1.0,1901
Wyoming,0.0,1899
Wyoming,0.0,1900
Wyoming,0.0,1901
Wyoming,0.0,1902
Wyoming,0.0,1903
New York,0.0,1899
New York,0.0,1900
New York,0.0,1901
Georgia,1.0,1898
Georgia,1.0,1899
Georgia,1.0,1900
Georgia,1.0,1901
Georgia,1.0,1902
New Jersey,0.0,1898
New Jersey,0.0,1899
Vermont,0.0,1898
Vermont,0.0,1899
Vermont,0.0,1900
North Dakota,0.0,1898
North Dakota,0.0,1899
Iowa,0.0,1898
Iowa,0.0,1899
Iowa,0.0,1900
Iowa,0.0,1901
Iowa,0.0,1902
Virginia,1.0,1898
Virginia,1.0,1899
Virginia,1.0,1900
Virginia,1.0,1901
Virginia,1.0,1902
Rhode Island,0.0,1897
Rhode Island,0.0,1898
Rhode Island,0.0,1899
Rhode Island,0.0,1900
West Virginia,0.0,1897
West Virginia,0.0,1898
West Virginia,0.0,1899
West Virginia,0.0,1900
West Virginia,0.0,1901
Tennessee,1.0,1897
Tennessee,1.0,1898
Tennessee,1.0,1899
Tennessee,1.0,1887
Tennessee,1.0,1888
Tennessee,1.0,1889
Tennessee,1.0,1890
Tennessee,1.0,1891
Delaware,1.0,1897
Delaware,1.0,1898
Delaware,1.0,1899
Delaware,1.0,1900
Delaware,1.0,1901
Arkansas,1.0,1897
Arkansas,1.0,1898
Arkansas,1.0,1899
Arkansas,1.0,1900
Arkansas,1.0,1901
South Carolina,1.0,1897
South Carolina,1.0,1898
South Carolina,1.0,1899
North Carolina,0.0,1897
North Carolina,0.0,1898
North Carolina,0.0,1899
North Carolina,0.0,1900
North Carolina,0.0,1901
Indiana,0.0,1897
Indiana,0.0,1898
Indiana,0.0,1899
Indiana,0.0,1900
Indiana,0.0,1901
Illinois,0.0,1897
Illinois,0.0,1898
Illinois,0.0,1899
Illinois,0.0,1900
Illinois,0.0,1901
Missouri,1.0,1897
Missouri,1.0,1898
Missouri,1.0,1899
Missouri,1.0,1900
Missouri,1.0,1901
New Hampshire,0.0,1897
New Hampshire,0.0,1898
New Hampshire,0.0,1899
North Dakota,0.0,1897
North Dakota,0.0,1898
Connecticut,0.0,1897
Connecticut,0.0,1898
Connecticut,0.0,1899
Florida,1.0,1897
Florida,1.0,1898
Florida,1.0,1899
Florida,1.0,1900
Florida,1.0,1901
